"","dataset_name","severity_description.x","severity_level","Conclusion","second_buy","Label","battery","battery_category","X10_60","X10_75","X10_100","X10_125","X10_150","X30_60","X30_75","X30_100","X30_125","X30_150","X40_60","X40_75","X40_100","X40_125","X40_150"
"75","OE-LFP10Ah-70SOC-cell5","No effect, local heating, internal discharge – 2",2,"FP","133.7",0,"LFP","Commercial (LFP)",0.466666666666667,0.454040404040404,0.411355311355311,0.35919540229885,0.314657210401891,0.482795698924731,0.459420289855072,0.402816901408451,0.351388888888889,0.306887052341598,0.495238095238095,0.427777777777778,0.401639344262295,0.35,0.301801801801802
"76","OE-LFP10Ah-70SOC-cell6","No effect, local heating, internal discharge – 2",2,"FP","-9999",0,"LFP","Commercial (LFP)",0.567320261437908,0.494444444444444,0.398534798534798,0.335919540229885,0.309456264775414,0.611827956989247,0.536231884057971,0.46150234741784,0.369444444444444,0.315702479338843,0.652380952380952,0.551851851851852,0.467213114754098,0.362403100775194,0.304804804804805
"77","OE-LFP10Ah-80SOC-Cell15","No effect, local heating, internal discharge – 2",2,"TP","149.6",1,"LFP","Commercial (LFP)",0.573202614379085,0.518181818181818,0.413553113553114,0.364080459770115,0.322695035460993,0.668817204301075,0.572463768115942,0.434272300469484,0.378819444444444,0.327548209366391,0.644444444444444,0.531481481481481,0.42896174863388,0.36937984496124,0.327927927927928
"78","OE-LFP10Ah-80SOC-cell13","Moderate effect, extended joule heating, local reactions (no spread) – 3",3,NA,"27.7",2,"LFP","Commercial (LFP)",0.37843137254902,0.343434343434344,0.288644688644689,0.266954022988506,0.265011820330969,0.587096774193548,0.451449275362319,0.366197183098592,0.319791666666667,0.306611570247934,0.676190476190477,0.547222222222222,0.399453551912568,0.337984496124031,0.31951951951952
"79","OE-LFP10Ah-80SOC-cell3","Moderate effect, extended joule heating, local reactions (no spread) – 3",3,"FP","128.3",0,"LFP","Commercial (LFP)",0.635294117647059,0.568181818181818,0.484249084249084,0.435057471264368,0.407565011820331,0.701075268817204,0.619565217391304,0.512676056338028,0.439583333333333,0.398898071625344,0.712698412698412,0.571296296296296,0.487431693989071,0.41937984496124,0.387987987987988
"80","OE-LFP10Ah-80SOC-cell4","Moderate effect, extended joule heating, local reactions (no spread) – 3",3,"FP","-9999",0,"LFP","Commercial (LFP)",0.442483660130719,0.391919191919192,0.322344322344322,0.289655172413793,0.278959810874705,0.555913978494624,0.485507246376812,0.404225352112676,0.334375,0.312121212121212,0.595238095238095,0.536111111111111,0.426229508196721,0.365891472868217,0.335135135135135
"81","OE-NMC10Ah-20SOC","Moderate effect, extended joule heating, local reactions (no spread) – 3",3,"FP","-9999",0,"NMC","Commercial (NMC)",0.573202614379085,0.519191919191919,0.435897435897436,0.38764367816092,0.350118203309693,0.644086021505377,0.552173913043478,0.453990610328638,0.407986111111111,0.366666666666667,0.641269841269841,0.580555555555555,0.497267759562842,0.434496124031008,0.383483483483483
"82","OE-NMC10Ah-20SOC-cell2","Moderate effect, extended joule heating, local reactions (no spread) – 3",3,"TP","35.9",1,"NMC","Commercial (NMC)",0.53202614379085,0.50959595959596,0.45054945054945,0.417241379310345,0.374940898345154,0.654838709677419,0.588405797101449,0.5,0.44375,0.387878787878788,0.63968253968254,0.565740740740741,0.473770491803279,0.433720930232558,0.378678678678679
"83","OE-NMC10Ah-45SOC","Moderate effect, extended joule heating, local reactions (limited spread) – 4",4,"FP","-9999",1,"NMC","Commercial (NMC)",0.46797385620915,0.418686868686869,0.411721611721612,0.378448275862069,0.359574468085106,0.541935483870968,0.473913043478261,0.428638497652582,0.384027777777778,0.361432506887052,0.561904761904762,0.537037037037037,0.444262295081967,0.398062015503876,0.368168168168168
"84","OE-NMC10Ah-45SOC-cell2","Moderate effect, extended joule heating, local reactions (limited spread) – 4",4,"TP","13.1",1,"NMC","Commercial (NMC)",0.447712418300654,0.401515151515151,0.387179487179487,0.361206896551724,0.336879432624114,0.541935483870968,0.468840579710145,0.433802816901408,0.389930555555556,0.352066115702479,0.523809523809524,0.501851851851852,0.426229508196721,0.381782945736434,0.346546546546547
"85","OE-NMC10Ah-50SOC","Physical effect, rupture of pouch, smoke, gas release, fire – 7",7,"FN","-19.1",1,"NMC","Commercial (NMC)",0.549019607843137,0.493434343434344,0.423076923076923,0.382183908045977,0.339007092198582,0.624731182795699,0.52463768115942,0.430516431924883,0.380902777777778,0.344903581267218,0.577777777777778,0.475925925925926,0.431147540983607,0.391472868217054,0.357657657657658
"86","OE-NMC10Ah-60SOC","Physical effect, rupture of pouch, smoke, gas release, fire – 7",7,"TP","-2.8",1,"NMC","Commercial (NMC)",0.379084967320261,0.304040404040404,0.229304029304029,0.22816091954023,0.227186761229314,0.429032258064516,0.370289855072464,0.279342723004695,0.261111111111111,0.252341597796143,0.396825396825397,0.362037037037037,0.2775956284153,0.281007751937984,0.267867867867868
"87","Soetria-80SOC-cell3","Physical effect, rupture of pouch, smoke, gas release, fire – 7",7,"TP","43.1",1,"SO","Soteria",0.162091503267974,0.179292929292929,0.157875457875458,0.169540229885057,0.152245862884161,0.248387096774194,0.25,0.202347417840376,0.204861111111111,0.177410468319559,0.311111111111111,0.286111111111111,0.226229508196721,0.222093023255814,0.193393393393393
"88","Soetria-Control-45SOC-cell1","Physical effect (pouch swelling), rupture of pouch, gas release –  6",6,"TP","47.1",1,"SO","Soteria (Control)",0.315032679738562,0.306060606060606,0.249084249084249,0.255459770114942,0.249172576832151,0.46989247311828,0.335507246376812,0.29906103286385,0.2875,0.273553719008264,0.365079365079365,0.373148148148148,0.316939890710383,0.296899224806202,0.279279279279279
"89","Sorteria-100SOC-cell1","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.437908496732026,0.373232323232323,0.298168498168498,0.250287356321839,0.219148936170213,0.596774193548387,0.465942028985507,0.337089201877934,0.276736111111111,0.234986225895317,0.657142857142857,0.507407407407407,0.348087431693989,0.287209302325581,0.255555555555556
"90","Sorteria-100SOC-cell2","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.366666666666667,0.364141414141414,0.275091575091575,0.215804597701149,0.177541371158392,0.448387096774194,0.418115942028985,0.284976525821596,0.210763888888889,0.167217630853994,0.384126984126984,0.372222222222222,0.25792349726776,0.201937984496124,0.163663663663664
"91","Sorteria-Control-100SOC-cell1","Physical effect, rupture of pouch, smoke, gas release, fire – 7",7,"TP","100.3",1,"SO","Soteria (Control)",0.415032679738562,0.361111111111111,0.295238095238095,0.256034482758621,0.216784869976359,0.387096774193548,0.28768115942029,0.254929577464789,0.198958333333333,0.165013774104683,0.384126984126984,0.264814814814815,0.252459016393443,0.17906976744186,0.146546546546547
"92","Sorteria-Control-100SOC-cell2","Physical effect, rupture of pouch, smoke, gas release, fire – 7",7,"TP","100.3",1,"SO","Soteria (Control)",0.149019607843137,0.115151515151515,0.154945054945055,0.172126436781609,0.143498817966903,0.219354838709677,0.147826086956522,0.198591549295775,0.207986111111111,0.167217630853994,0.238095238095238,0.185185185185185,0.224043715846995,0.227131782945736,0.178378378378378
"93","Sorteria-Control-60SOC-cell1","Physical effect, rupture of pouch, smoke, gas release, fire – 7",7,"TP","47.6",1,"SO","Soteria (Control)",0.572549019607843,0.524747474747475,0.461538461538462,0.389942528735632,0.345390070921986,0.696774193548387,0.618115942028986,0.521596244131455,0.419444444444444,0.3633608815427,0.711111111111111,0.60462962962963,0.497814207650273,0.390697674418605,0.344444444444444
"94","Sorteria-control-20SOC-cell1","Physical effect (pouch swelling), extended joule heating, local reactions – 5",5,"TP","110.5",1,"SO","Soteria (Control)",0.349019607843137,0.319191919191919,0.288644688644689,0.257183908045977,0.224113475177305,0.506451612903226,0.443478260869565,0.36056338028169,0.304861111111111,0.256749311294766,0.6,0.483333333333333,0.370491803278689,0.304263565891473,0.252252252252252
"95","Sorteria-control-40SOC-cell2","Physical effect (pouch swelling), rupture of pouch, gas release –  6",6,"TP","59.6",1,"SO","Soteria (Control)",0.377777777777778,0.307070707070707,0.222710622710623,0.192816091954023,0.195035460992908,0.448387096774194,0.390579710144928,0.266666666666667,0.201388888888889,0.199449035812672,0.466666666666667,0.425925925925926,0.274863387978142,0.222093023255814,0.205105105105105
"96","Soteria-Control-0SOC-cell1","Moderate effect, extended joule heating, local reactions (no spread) – 3",3,"TP","73.9",1,"SO","Soteria (Control)",0.330718954248366,0.313131313131313,0.2996336996337,0.274137931034483,0.261702127659574,0.461290322580645,0.428260869565217,0.372769953051643,0.322916666666667,0.298347107438016,0.596825396825397,0.498148148148148,0.404918032786885,0.346899224806202,0.311711711711712
"97","Soteria-Control-5010mAh-20SOC","Moderate effect, extended joule heating, local reactions (limited spread) – 4",4,"TP","61.6",1,"SO","Soteria (Control)",0.577777777777778,0.493434343434343,0.446153846153846,0.38448275862069,0.329314420803782,0.632258064516129,0.520289855072464,0.448356807511737,0.399652777777778,0.353443526170799,0.566666666666667,0.515740740740741,0.469398907103825,0.418217054263566,0.375075075075075
"98","Soteria-Control-5030mAh-10SOC","Moderate effect, extended joule heating, local reactions (no spread) – 3",3,"TP","64.1",1,"SO","Soteria (Control)",0.626797385620915,0.574747474747475,0.480586080586081,0.38448275862069,0.333569739952719,0.713978494623656,0.610869565217391,0.477464788732394,0.380902777777778,0.338842975206612,0.704761904761904,0.576851851851852,0.481967213114754,0.413565891472868,0.363963963963964
"99","Soteria-Control-50SOC","Moderate effect, extended joule heating, local reactions (limited spread) – 4",4,"TP","39.4",1,"SO","Soteria (Control)",0.45359477124183,0.365151515151515,0.31978021978022,0.304597701149425,0.294562647754137,0.543010752688172,0.456521739130435,0.358215962441315,0.325694444444444,0.32038567493113,0.56031746031746,0.442592592592593,0.366666666666667,0.337209302325581,0.315315315315315
"100","Soteria-Control-5100mAh-55SOC","Physical effect (pouch swelling), rupture of pouch, gas release –  6",6,"TP","66.7",1,"SO","Soteria (Control)",0.565359477124183,0.534848484848485,0.475457875457875,0.41867816091954,0.367612293144208,0.688172043010753,0.604347826086957,0.503755868544601,0.427777777777778,0.366391184573003,0.642857142857143,0.55462962962963,0.45792349726776,0.402325581395349,0.358858858858859
"101","Soteria-Control-5120mAh-50SOC","Moderate effect, extended joule heating, local reactions (limited spread) – 4",4,"TP","58.4",1,"SO","Soteria (Control)",0.502614379084967,0.485858585858586,0.443589743589744,0.414942528735632,0.38628841607565,0.611827956989247,0.552173913043478,0.493427230046948,0.445833333333333,0.406060606060606,0.66984126984127,0.549074074074074,0.46775956284153,0.422093023255814,0.384084084084084
"102","Soteria-SCC-20SOC-5180mAh","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.262091503267974,0.222222222222222,0.231501831501831,0.23764367816092,0.22789598108747,0.310752688172043,0.315942028985507,0.294835680751174,0.285763888888889,0.265564738292011,0.415873015873016,0.378703703703704,0.334426229508197,0.310077519379845,0.28948948948949
"103","Soteria-SCC-4160mAh-100SOC-8mm","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.440522875816993,0.428282828282828,0.389010989010989,0.343103448275862,0.29290780141844,0.593548387096774,0.539855072463768,0.453990610328639,0.398263888888889,0.336088154269972,0.585714285714286,0.509259259259259,0.453005464480874,0.39922480620155,0.356456456456456
"104","Soteria-SCC-4630mAh-10SOC","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.366013071895425,0.340909090909091,0.305494505494505,0.264080459770115,0.248699763593381,0.513978494623656,0.429710144927536,0.353051643192488,0.290625,0.267217630853994,0.512698412698413,0.405555555555556,0.326229508196721,0.277131782945736,0.254354354354354
"105","Soteria-SCC-4700mAh-100SOC-12mm","No effect, instant local Joule heating, no internal discharge – 1",NA,"","-9999",NA,"SO","Soteria",0.266013071895425,0.252525252525253,0.196703296703297,0.154310344827586,0.126950354609929,0.404301075268817,0.33768115942029,0.244131455399061,0.180555555555556,0.147658402203857,0.482539682539682,0.328703703703704,0.229508196721311,0.182170542635659,0.141141141141141
"106","Soteria-SCC-4720mAh-40SOC","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.305228758169935,0.328282828282828,0.316483516483516,0.301436781609196,0.292198581560284,0.481720430107527,0.457971014492754,0.397183098591549,0.361458333333333,0.340495867768595,0.571428571428571,0.523148148148148,0.43879781420765,0.397674418604651,0.366666666666667
"107","Soteria-SCC-4870mah-0SOC","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.603267973856209,0.466161616161616,0.361538461538461,0.326436781609195,0.30354609929078,0.661290322580645,0.529710144927536,0.447417840375587,0.378472222222222,0.341046831955923,0.944444444444444,0.717592592592592,0.450273224043716,0.393410852713178,0.353153153153153
"108","Soteria-SCC-5050mAhr-100SOC","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.336601307189542,0.374747474747475,0.314652014652015,0.290229885057471,0.271631205673759,0.508602150537634,0.485507246376812,0.392957746478873,0.344097222222222,0.313498622589532,0.642857142857143,0.534259259259259,0.424043715846995,0.360852713178294,0.323723723723724
"109","Soteria-SCC-5070-70SOC","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.240522875816993,0.262121212121212,0.251648351648352,0.26551724137931,0.268557919621749,0.395698924731183,0.376086956521739,0.322535211267606,0.320833333333333,0.312947658402204,0.544444444444444,0.458333333333333,0.375409836065574,0.358139534883721,0.341141141141141
"110","Soteria-SCC-5080mAh-20SOC","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.474509803921569,0.46969696969697,0.393406593406593,0.344827586206897,0.321040189125296,0.597849462365591,0.534782608695652,0.454929577464789,0.415625,0.372451790633609,0.647619047619047,0.537037037037037,0.459562841530055,0.40968992248062,0.372672672672673
"111","Soteria-SCC-5170mAh-60SOC","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.318954248366013,0.246464646464647,0.178754578754579,0.169444444444444,0.169444444444444,0.596774193548387,0.402173913043478,0.26056338028169,0.192708333333333,0.162534435261708,0.476190476190476,0.300925925925926,0.221857923497268,0.175968992248062,0.165165165165165
"112","Soteria-SCC-60SOC-cell1","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.263398692810457,0.232323232323232,0.205860805860806,0.168965517241379,0.145626477541371,0.379569892473118,0.321739130434783,0.232863849765258,0.18125,0.160330578512397,0.487301587301587,0.385185185185185,0.241530054644809,0.190697674418605,0.16996996996997
"113","Soteria-SCC-80SOC-cell1","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.441830065359477,0.389393939393939,0.361904761904762,0.314080459770115,0.271158392434988,0.510752688172043,0.446376811594203,0.4,0.341319444444445,0.29228650137741,0.596825396825397,0.49537037037037,0.421311475409836,0.349612403100775,0.313213213213213
"114","Soteria-SCC-90SOC-cell1","No effect, instant local Joule heating, no internal discharge – 1",1,"FP","-9999",0,"SO","Soteria",0.19281045751634,0.181818181818182,0.208791208791209,0.23448275862069,0.203073286052009,0.194623655913979,0.242753623188406,0.255868544600939,0.276041666666667,0.2366391184573,0.236507936507936,0.310185185185185,0.297814207650273,0.306589147286822,0.252552552552553
"115","Soteria-control-10SOC-cell1","Moderate effect, extended joule heating, local reactions (limited spread) – 4",4,"TP","53.3",1,"SO","Soteria (Control)",0.480392156862745,0.395959595959596,0.28974358974359,0.275287356321839,0.260047281323877,0.673118279569893,0.489130434782609,0.347417840375587,0.332638888888889,0.303030303030303,0.633333333333333,0.475925925925926,0.404371584699454,0.371317829457364,0.33033033033033
"116","Soteria-control-30SOC-cell1","Physical effect (pouch swelling), extended joule heating, local reactions – 5",5,"TP","-9999",1,"SO","Soteria (Control)",0.526797385620915,0.476262626262626,0.384981684981685,0.339942528735632,0.309456264775414,0.59247311827957,0.526086956521739,0.435680751173709,0.373958333333333,0.332782369146005,0.59047619047619,0.514814814814815,0.446448087431694,0.386046511627907,0.337237237237237
"117","Soteria-control-30SOC-cell2","Physical effect (pouch swelling), extended joule heating, local reactions – 5",5,"TP","49.5",1,"SO","Soteria (Control)",0.513071895424836,0.411111111111111,0.298168498168498,0.233908045977011,0.202364066193853,0.647311827956989,0.476086956521739,0.343661971830986,0.259375,0.230853994490358,0.642857142857143,0.538888888888889,0.372131147540984,0.288372093023256,0.23993993993994
"118","Soteria-control-5100mAh-50SOC","Physical effect (pouch swelling), rupture of pouch, gas release –  6",6,"TP","50.6",1,"SO","Soteria (Control)",0.54640522875817,0.482323232323232,0.454212454212454,0.406034482758621,0.362884160756501,0.582795698924731,0.564492753623188,0.496244131455399,0.427430555555556,0.398347107438017,0.631746031746032,0.605555555555556,0.509289617486339,0.428682170542636,0.396696696696697
